card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Winter+Orb	Colorless	173	Winter Orb	Players can't untap more than one land during their untap steps.			Artifact		2	Rare	Masters Edition	Mark Tedin				../../Handlers/Image.ashx?multiverseid=159277&type=card	522.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Worn+Powerstone	Colorless	275	Worn Powerstone	Worn Powerstone enters the battlefield tapped.: Addto your mana pool.	"Even a fragment of a powerstone contains within it not just energy, but spacevast dimensions trapped in fragile crystal."		Artifact		3	Uncommon	Commander 2015	Henry G. Higginbotham				../../Handlers/Image.ashx?multiverseid=405456&type=card	523.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Karn+Liberated	Colorless	4	Karn Liberated	"+4: Target player exiles a card from his or her hand.3: Exile target permanent.14: Restart the game, leaving in exile all non-Aura permanent cards exiled with Karn Liberated. Then put those cards onto the battlefield under your control."			Planeswalker   Karn		7	Mythic Rare	Modern Masters 2015 Edition	Jason Chan	6			../../Handlers/Image.ashx?multiverseid=397828&type=card	524.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ugin%2C+the+Spirit+Dragon	Colorless	1	"Ugin, the Spirit Dragon"	"+2: Ugin, the Spirit Dragon deals 3 damage to target creature or player.X: Exile each permanent with converted mana cost X or less that's one or more colors.10: You gain 7 life, draw seven cards, then put up to seven permanent cards from your hand onto the battlefield."			Planeswalker   Ugin		8	Mythic Rare	Ugin's Fate promos	Chris Rahn	7			../../Handlers/Image.ashx?multiverseid=394086&type=card	525.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Adarkar+Wastes	Blue	347	Adarkar Wastes	: Addto your mana pool.: Addorto your mana pool. Adarkar Wastes deals 1 damage to you.			Land			Rare	Tenth Edition	John Avon				../../Handlers/Image.ashx?multiverseid=129458&type=card	526.jpg	T : Add 1 to your mana pool. \nT : Add white or blue to your mana pool. Adarkar Wastes deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ancient+Tomb	Colorless	289	Ancient Tomb	: Addto your mana pool. Ancient Tomb deals 2 damage to you.	There is no glory to be gained in the kingdom of the dead.Vec tomb inscription		Land			Rare	Vintage Masters	Colin MacNeil				../../Handlers/Image.ashx?multiverseid=382842&type=card	527.jpg	T : Add 2 to your mana pool. Ancient Tomb deals 2 drinks to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Arid+Mesa	Colorless	24	Arid Mesa	", Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card and put it onto the battlefield. Then shuffle your library."			Land			Mythic Rare	Zendikar Expeditions	Ryan Yee				../../Handlers/Image.ashx?multiverseid=405092&type=card	528.jpg	T: Pay 1 drink Sacrifice Arid Mesa: Search your library for a Mountain or Plains card and put it onto the battlefield. Then shuffle your library.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Badlands	Red	291	Badlands	(: Addorto your mana pool.)			Land   Swamp Mountain			Rare	Vintage Masters	Daarken				../../Handlers/Image.ashx?multiverseid=382852&type=card	529.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Battlefield+Forge	White	244	Battlefield Forge	: Addto your mana pool.: Addorto your mana pool. Battlefield Forge deals 1 damage to you.			Land			Rare	Magic Origins	Darrell Riche				../../Handlers/Image.ashx?multiverseid=398417&type=card	530.jpg	T : Add 1 to your mana pool. \nT : Add R or W to your mana pool. Battlefield Forge deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Bayou	Green	293	Bayou	(: Addorto your mana pool.)			Land   Swamp Forest			Rare	Vintage Masters	Karl Kopinski				../../Handlers/Image.ashx?multiverseid=382860&type=card	531.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Blood+Crypt	Red	8	Blood Crypt	"(: Addorto your mana pool.)As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped."			Land   Swamp Mountain			Mythic Rare	Zendikar Expeditions	Min Yum				../../Handlers/Image.ashx?multiverseid=405093&type=card	532.jpg	"T : Add B or R to your mana pool. As Blood Crypt enters the battlefield, you may pay 2 drinks. If you don't, Blood Crypt enters the battlefield tapped."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Bloodstained+Mire		18	Bloodstained Mire	"T: Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card and put it onto the battlefield. Then shuffle your library."			Land			Mythic Rare	Zendikar Expeditions					../../Handlers/Image.ashx?multiverseid=405094&type=card	533.jpg	"T: Pay 1 drink, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card and put it onto the battlefield. Then shuffle your library."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Breeding+Pool	Blue	15	Breeding Pool	"(: Addorto your mana pool.)As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped."			Land   Forest Island			Mythic Rare	Zendikar Expeditions	Noah Bradley				../../Handlers/Image.ashx?multiverseid=405095&type=card	534.jpg	"T : Add G or W to your mana pool. As Breeding Pool enters the battlefield, you may pay 2 drinks. If you don't, Breeding Pool enters the battlefield tapped."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Brushland	White	349	Brushland	: Addto your mana pool.: Addorto your mana pool. Brushland deals 1 damage to you.			Land			Rare	Tenth Edition	Scott Bailey				../../Handlers/Image.ashx?multiverseid=129496&type=card	535.jpg	T : Add 1 to your mana pool. \nT : Add G or W to your mana pool. Brushland deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Caves+of+Koilos	Black	245	Caves of Koilos	: Addto your mana pool.: Addorto your mana pool. Caves of Koilos deals 1 damage to you.			Land			Rare	Magic Origins	Jim Nelson				../../Handlers/Image.ashx?multiverseid=398504&type=card	536.jpg	T : Add 1 to your mana pool. \nT : Add B or W to your mana pool. Caves of Koilos deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=City+of+Brass	Colorless	15	City of Brass	"Whenever City of Brass becomes tapped, it deals 1 damage to you.: Add one mana of any color to your mana pool."	"There is much to learn here, but few can endure the ringing of the spires.Nulakam the Archivist"		Land			Rare	Modern Event Deck 2014	Jung Park				../../Handlers/Image.ashx?multiverseid=382181&type=card	537.jpg	"Whenever City of Brass becomes tapped, it deals 1 drink to you.\nT : Add one mana of any color to your mana pool."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Clifftop+Retreat	White	238	Clifftop Retreat	Clifftop Retreat enters the battlefield tapped unless you control a Mountain or a Plains.: Addorto your mana pool.	"Where cathars learn to fight not only demons and vampires, but ignorance as well."		Land			Rare	Innistrad	John Avon				../../Handlers/Image.ashx?multiverseid=241980&type=card	538.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Dark+Depths	Colorless	145	Dark Depths	"Dark Depths enters the battlefield with ten ice counters on it.: Remove an ice counter from Dark Depths.When Dark Depths has no ice counters on it, sacrifice it. If you do, put a legendary 20/20 black Avatar creature token with flying and indestructible named Marit Lage onto the battlefield."			Legendary Snow Land			Rare	Coldsnap	Stephan Martiniere				../../Handlers/Image.ashx?multiverseid=121155&type=card	539.jpg	"Dark Depths enters the battlefield with ten ice counters on it.\n3 or drink 2: Remove an ice counter from Dark Depths.\nWhen Dark Depths has no ice counters on it, sacrifice it. If you do, put a legendary 20/20 black Avatar creature token with flying and indestructible named Marit Lage onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Dragonskull+Summit	Red	222	Dragonskull Summit	Dragonskull Summit enters the battlefield tapped unless you control a Swamp or a Mountain.: Addorto your mana pool.			Land			Rare	Magic 2013	Jon Foster				../../Handlers/Image.ashx?multiverseid=249716&type=card	540.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Drowned+Catacomb	Black	223	Drowned Catacomb	Drowned Catacomb enters the battlefield tapped unless you control an Island or a Swamp.: Addorto your mana pool.			Land			Rare	Magic 2013	Dave Kendall				../../Handlers/Image.ashx?multiverseid=249717&type=card	541.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Flooded+Strand		16	Flooded Strand	"T: Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card and put it onto the battlefield. Then shuffle your library."			Land			Mythic Rare	Zendikar Expeditions					../../Handlers/Image.ashx?multiverseid=405098&type=card	542.jpg	T: Pay 1 drink Sacrifice Flooded Strand: Search your library for a Plains or Island card and put it onto the battlefield. Then shuffle your library.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gaea%27s+Cradle	Green	321	Gaea's Cradle	: Addto your mana pool for each creature you control.	"Here sprouted the first seedling of Argoth. Here the last tree will fall.Gamelen, Citanul elder"		Legendary Land			Rare	Urza's Saga	Mark Zug				../../Handlers/Image.ashx?multiverseid=10422&type=card	543.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Glacial+Fortress	Blue	225	Glacial Fortress	Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.: Addorto your mana pool.			Land			Rare	Magic 2013	Franz Vohwinkel				../../Handlers/Image.ashx?multiverseid=249722&type=card	544.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Godless+Shrine	Black	11	Godless Shrine	"(: Addorto your mana pool.)As Godless Shrine enters the battlefield, you may pay 2 life. If you don't, Godless Shrine enters the battlefield tapped."			Land   Plains Swamp			Mythic Rare	Zendikar Expeditions	Noah Bradley				../../Handlers/Image.ashx?multiverseid=405099&type=card	545.jpg	"T : Add W or B to your mana pool.\nAs Godless Shrine enters the battlefield, you may pay 2 drinks. If you don't, Godless Shrine enters the battlefield tapped."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hallowed+Fountain	Blue	6	Hallowed Fountain	"(: Addorto your mana pool.)As Hallowed Fountain enters the battlefield, you may pay 2 life. If you don't, Hallowed Fountain enters the battlefield tapped."			Land   Plains Island			Mythic Rare	Zendikar Expeditions	Min Yum				../../Handlers/Image.ashx?multiverseid=405100&type=card	546.jpg	"T : Add W or U to your mana pool.\nAs Hallowed Fountain enters the battlefield, you may pay 2 drinks. If you don't, Hallowed Fountain enters the battlefield tapped."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hinterland+Harbor	Blue	241	Hinterland Harbor	Hinterland Harbor enters the battlefield tapped unless you control a Forest or an Island.: Addorto your mana pool.	"In places where the sea meets the trees, it's easy to forget the darkness that rules most of Innistrad."		Land			Rare	Innistrad	Karl Kopinski				../../Handlers/Image.ashx?multiverseid=241988&type=card	547.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Isolated+Chapel	Black	16	Isolated Chapel	Isolated Chapel enters the battlefield tapped unless you control a Plains or a Swamp.: Addorto your mana pool.	Not every church is a place of faith.		Land			Rare	Modern Event Deck 2014	Cliff Childs				../../Handlers/Image.ashx?multiverseid=382189&type=card	548.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Karplusan+Forest	Green	354	Karplusan Forest	: Addto your mana pool.: Addorto your mana pool. Karplusan Forest deals 1 damage to you.			Land			Rare	Tenth Edition	John Avon				../../Handlers/Image.ashx?multiverseid=129614&type=card	549.jpg	T : Add 1 to your mana pool. \nT : Add R or G to your mana pool. Caves of Koilos deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Llanowar+Wastes	Green	248	Llanowar Wastes	: Addto your mana pool.: Addorto your mana pool. Llanowar Wastes deals 1 damage to you.			Land			Rare	Magic Origins	Rob Alexander				../../Handlers/Image.ashx?multiverseid=398589&type=card	550.jpg	T : Add 1 to your mana pool. \nT : Add B or G to your mana pool. Caves of Koilos deals 1 drink to you.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mana+Confluence	Colorless	163	Mana Confluence	", Pay 1 life: Add one mana of any color to your mana pool."	"Five rivers encircle Theros, flowing with waters more ancient than the world itself."		Land			Rare	Journey into Nyx	Richard Wright				../../Handlers/Image.ashx?multiverseid=380453&type=card	551.jpg	T: Pay 1 drink: Add one mana of any color to your mana pool.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Marsh+Flats	Colorless	21	Marsh Flats	", Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card and put it onto the battlefield. Then shuffle your library."			Land			Mythic Rare	Zendikar Expeditions	Ryan Yee				../../Handlers/Image.ashx?multiverseid=405101&type=card	552.jpg	"T: Pay 1 drink, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card and put it onto the battlefield. Then shuffle your library."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mishra%27s+Factory	Colorless	73	Mishra's Factory	: Addto your mana pool.: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.: Target Assembly-Worker creature gets +1/+1 until end of turn.			Land			Uncommon	Duel Decks: Elspeth vs. Tezzeret	Scott Chou				../../Handlers/Image.ashx?multiverseid=218340&type=card	553.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Misty+Rainforest	Colorless	25	Misty Rainforest	", Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card and put it onto the battlefield. Then shuffle your library."			Land			Mythic Rare	Zendikar Expeditions	Ryan Yee				../../Handlers/Image.ashx?multiverseid=405102&type=card	554.jpg	"T: Pay 1 drink, Sacrifice Misty Rainforest: Search your library for a Forest or Island card and put it onto the battlefield. Then shuffle your library."
